transaction_id,amount,transaction_type,hour,distance_from_home_km,distance_from_last_txn_km,account_age_days,num_txns_last_24h,is_foreign,is_high_risk_merchant,is_fraud
TXN102011,276.05,online,0,246.01,258.19,396,8,0,1,1
TXN102012,37.25,transfer,14,26.4,1.77,1227,2,0,0,0
TXN102013,44.18,purchase,16,1.75,9.53,2128,0,0,0,0
TXN102014,91.61,withdrawal,8,4.2,2.51,101,1,0,1,0
TXN102015,57.56,online,23,14.45,7.63,3357,1,0,0,0
TXN102016,35.61,purchase,13,11.19,15.83,1848,2,0,1,0
TXN102017,191.28,purchase,17,8.37,9.5,3361,3,0,1,0
TXN102018,154.41,transfer,17,4.09,12.68,3469,3,0,0,0
TXN102019,33.49,purchase,12,0.64,7.57,1449,1,0,0,0
TXN102020,109.96,online,14,0.29,1.83,1784,3,0,1,0
TXN102021,109.08,purchase,10,13.5,1.11,2989,0,0,0,0
TXN102022,70.11,online,15,14.6,4.73,987,1,1,0,0
TXN102023,40.31,withdrawal,16,2.4,17.79,3482,4,0,0,0
TXN102024,105.49,online,5,12.45,16.58,2815,3,0,0,0
TXN102025,93.06,transfer,14,2.07,7.2,2497,0,0,0,0
TXN102026,96.58,online,15,13.43,0.62,2683,0,0,0,0
TXN102027,88.08,purchase,8,0.81,6.91,2569,0,0,0,0
TXN102028,125.56,online,17,5.69,5.96,1675,0,0,1,0
TXN102029,18.19,withdrawal,16,1.27,2.14,1991,3,0,0,0
TXN102030,41.37,purchase,16,1.32,0.8,494,1,0,0,0
TXN102031,111.2,refund,13,6.35,4.13,1085,0,0,0,0
TXN102032,35.65,withdrawal,9,2.7,1.9,818,3,0,0,0
TXN102033,351.33,online,1,149.0,52.6,67,10,1,1,1
TXN102034,127.64,purchase,17,16.34,0.23,171,3,0,0,0
TXN102035,433.36,transfer,16,8.49,3.5,3485,2,0,0,0
TXN102036,108.04,online,17,4.07,0.15,3435,2,0,0,0
TXN102037,50.87,purchase,14,6.62,9.92,930,1,0,0,0
TXN102038,74.04,purchase,15,9.23,6.05,756,2,0,0,0
TXN102039,32.28,online,19,4.16,0.31,225,2,0,0,0
TXN102040,43.16,online,17,23.19,0.76,2120,0,0,0,0
TXN102041,107.81,purchase,10,29.18,1.0,205,2,0,0,0
TXN102042,95.39,transfer,18,9.6,2.83,3232,2,0,1,0
TXN102043,78.28,withdrawal,19,1.28,1.46,3229,3,0,0,0
TXN102044,71.42,online,18,2.76,7.55,395,4,0,0,0
TXN102045,31.3,purchase,11,3.62,2.04,3422,1,0,0,0
TXN102046,107.73,transfer,18,10.06,6.77,767,1,0,0,0
TXN102047,21.28,withdrawal,11,7.03,1.32,2490,1,0,0,0
TXN102048,112.34,withdrawal,13,11.38,3.29,1857,1,0,0,0
TXN102049,1258.16,transfer,22,667.14,57.61,66,13,0,0,1
TXN102050,30.21,transfer,11,12.89,1.82,2346,1,0,1,0
TXN102051,85.71,online,13,6.82,5.72,368,1,0,0,0
TXN102052,30.14,purchase,17,5.95,1.38,261,2,0,0,0
TXN102053,149.02,purchase,13,9.33,5.6,1337,1,0,0,0
TXN102054,22.66,purchase,20,10.65,6.94,764,5,0,0,0
TXN102055,93.35,purchase,6,2.66,0.57,3285,1,0,0,0
TXN102056,145.2,transfer,8,9.87,1.18,81,2,0,0,0
TXN102057,139.41,purchase,13,4.89,5.42,973,3,0,0,0
TXN102058,12.49,purchase,15,20.57,9.35,3210,2,0,0,0
TXN102059,64.86,transfer,16,5.23,9.11,2421,0,0,0,0
TXN102060,25.04,transfer,16,0.72,16.09,2931,1,0,0,0
TXN102061,100.75,withdrawal,7,0.43,2.51,408,1,0,0,0
TXN102062,115.7,online,20,0.27,3.51,3063,2,0,0,0
TXN102063,54.39,withdrawal,10,3.52,2.99,3196,3,0,0,0
TXN102064,104.89,online,15,6.82,9.12,258,3,0,0,0
TXN102065,191.69,online,21,3.52,3.26,3077,3,0,1,0
TXN102066,20.83,purchase,12,26.79,1.0,2016,2,0,0,0
TXN102067,143.72,purchase,6,26.58,2.25,486,1,0,0,0
TXN102068,31.31,withdrawal,19,25.49,9.07,2948,2,0,0,0
TXN102069,32.07,online,6,11.38,0.22,878,2,0,0,0
TXN102070,111.2,transfer,15,1.46,0.61,2054,2,0,0,0
TXN102071,89.45,purchase,20,4.74,16.7,307,0,0,0,0
TXN102072,70.24,online,7,1.79,0.59,1788,1,0,1,0
TXN102073,38.48,purchase,16,11.87,2.09,3050,2,0,0,0
TXN102074,227.68,withdrawal,9,16.16,8.18,3071,3,0,0,0
TXN102075,2.06,purchase,17,2.16,3.38,2653,3,1,0,0
TXN102076,55.47,transfer,9,0.4,6.0,1504,4,0,0,0
TXN102077,107.83,online,15,19.38,1.2,833,1,0,0,0
TXN102078,69.69,purchase,17,1.49,22.82,1962,2,0,0,0
TXN102079,39.89,withdrawal,10,4.47,2.77,2610,2,1,0,0
TXN102080,145.59,purchase,15,4.74,0.08,2932,2,0,0,0
TXN102081,89.87,online,15,4.69,16.95,2668,1,0,0,0
TXN102082,157.05,withdrawal,18,6.93,23.22,3525,1,0,0,0
TXN102083,431.11,withdrawal,4,73.56,609.87,301,6,0,0,1
TXN102084,122.35,withdrawal,4,9.49,0.21,1959,1,0,0,0
TXN102085,548.77,online,1,322.0,582.63,145,11,1,1,1
TXN102086,9.19,online,6,13.28,7.96,2465,1,0,0,0
TXN102087,53.58,purchase,8,2.76,3.4,2650,3,0,0,0
TXN102088,53.94,purchase,10,6.24,12.71,1616,3,0,0,0
TXN102089,22.43,purchase,10,1.61,7.84,981,2,0,0,0
TXN102090,44.06,purchase,14,5.49,1.75,1716,0,0,0,0
TXN102091,2005.87,online,2,147.97,87.72,71,8,1,0,1
TXN102092,241.91,purchase,17,7.4,5.8,1522,3,0,0,0
TXN102093,32.16,purchase,16,12.03,2.89,1135,2,0,0,0
TXN102094,373.04,transfer,23,972.69,308.74,36,6,1,1,1
TXN102095,38.47,transfer,13,0.29,10.62,70,0,0,0,0
TXN102096,46.68,withdrawal,16,22.44,5.49,844,1,0,0,0
TXN102097,92.54,purchase,8,0.06,1.39,1992,0,1,1,0
TXN102098,37.98,online,11,1.26,1.45,2970,4,0,0,0
TXN102099,55.53,online,15,0.91,7.83,2905,0,0,0,0
TXN102100,59.66,transfer,12,3.86,3.89,1581,4,0,0,0
TXN102101,75.75,online,14,9.94,2.84,1899,4,0,0,0
TXN102102,122.69,transfer,14,7.06,2.83,449,3,0,0,0
TXN102103,38.82,purchase,8,2.3,18.93,2003,1,0,0,0
TXN102104,45.52,online,13,0.1,4.53,324,1,0,0,0
TXN102105,204.04,transfer,9,5.12,0.04,900,5,1,0,0
TXN102106,371.55,online,23,168.37,164.66,22,10,1,1,1
TXN102107,105.2,withdrawal,19,9.81,2.8,1593,2,0,0,0
TXN102108,60.44,purchase,12,32.1,11.29,2998,2,0,0,0
TXN102109,23.16,transfer,10,4.64,3.07,3476,3,0,0,0
TXN102110,5.93,withdrawal,16,5.09,11.77,2096,1,0,0,0
TXN102111,54.63,online,8,6.55,8.27,1565,3,1,0,0
TXN102112,21.11,withdrawal,12,1.85,21.38,891,1,0,0,0
TXN102113,612.46,online,16,17.42,3.39,572,3,0,0,0
TXN102114,88.09,withdrawal,10,11.73,3.41,1244,4,0,0,0
TXN102115,618.2,withdrawal,23,48.07,415.53,356,8,1,1,1
TXN102116,102.46,withdrawal,18,20.84,2.94,1724,2,0,0,0
TXN102117,172.03,online,12,4.35,0.25,3295,3,0,0,0
TXN102118,193.83,transfer,20,4.46,1.97,2971,1,0,0,0
TXN102119,132.7,purchase,13,2.81,13.5,3636,2,0,0,0
TXN102120,80.14,online,18,4.03,19.56,284,1,0,0,0
TXN102121,71.33,online,16,3.33,3.48,832,2,0,0,0
TXN102122,111.85,online,14,9.41,3.67,2042,5,0,0,0
TXN102123,136.7,online,13,4.82,0.9,3496,1,0,0,0
TXN102124,16.83,purchase,6,4.55,0.07,2604,1,0,0,0
TXN102125,37.63,purchase,9,0.73,2.74,3592,0,0,0,0
TXN102126,32.58,withdrawal,10,3.92,0.84,2027,3,0,0,0
TXN102127,59.3,online,10,8.1,3.23,915,6,0,0,0
TXN102128,91.46,purchase,15,17.64,17.94,62,3,1,0,0
TXN102129,36.19,transfer,17,2.32,20.38,612,1,0,0,0
TXN102130,186.58,transfer,6,9.08,4.68,1294,2,0,0,0
TXN102131,167.82,refund,16,3.88,11.82,1795,3,0,0,0
TXN102132,121.81,online,12,3.37,2.85,2181,3,1,1,0
TXN102133,63.0,purchase,10,4.16,6.59,670,2,0,0,0
TXN102134,32.64,purchase,19,1.5,1.54,209,1,1,0,0
TXN102135,207.36,online,14,1.76,15.33,3267,1,0,0,0
TXN102136,45.1,transfer,9,0.42,2.01,1032,0,1,0,0
TXN102137,75.91,online,21,9.87,4.51,2438,2,0,0,0
TXN102138,63.16,purchase,6,3.75,1.28,2574,2,0,0,0
TXN102139,107.52,purchase,14,6.98,6.17,1080,1,0,0,0
TXN102140,3.93,purchase,16,2.48,0.23,3253,1,0,0,0
TXN102141,62.75,online,14,3.35,0.17,691,1,0,0,0
TXN102142,207.67,purchase,14,28.03,0.29,2481,2,0,0,0
TXN102143,96.66,transfer,17,4.14,0.19,1665,0,0,0,0
TXN102144,145.44,purchase,12,15.2,0.09,108,1,0,0,0
TXN102145,156.1,purchase,13,3.76,3.96,167,1,0,0,0
TXN102146,282.76,purchase,17,1.31,1.78,1841,0,0,0,0
TXN102147,92.51,online,16,6.73,0.18,1515,1,0,0,0
TXN102148,112.34,withdrawal,14,10.02,4.86,3163,2,0,0,0
TXN102149,195.35,online,16,5.17,3.31,376,7,0,0,0
TXN102150,38.51,online,17,2.23,1.93,3020,1,0,0,0
TXN102151,151.61,purchase,20,11.52,4.91,2444,2,0,0,0
TXN102152,34.02,online,15,14.07,3.41,2039,1,0,0,0
TXN102153,105.25,purchase,9,2.06,7.35,2248,2,0,0,0
TXN102154,167.32,purchase,23,7.93,1.32,3226,1,0,1,0
TXN102155,36.53,purchase,15,4.28,9.58,2605,0,0,0,0
TXN102156,62.44,transfer,12,5.94,4.7,2593,3,0,0,0
TXN102157,16.93,purchase,12,1.78,2.49,2049,4,0,0,0
TXN102158,95.77,online,15,1.47,12.3,473,2,0,0,0
TXN102159,31.76,online,20,21.58,0.74,1172,2,0,0,0
TXN102160,62.2,refund,19,5.82,0.28,1685,1,0,0,0
TXN102161,189.58,withdrawal,10,16.38,2.58,2375,2,0,0,0
TXN102162,129.72,transfer,12,2.34,0.98,1184,1,0,0,0
TXN102163,155.49,online,12,8.09,0.29,2106,2,0,0,0
TXN102164,129.0,online,15,4.23,5.78,1705,2,0,0,0
TXN102165,32.11,purchase,14,4.36,14.21,2483,3,1,0,0
TXN102166,152.16,withdrawal,16,5.39,9.44,2114,0,0,0,0
TXN102167,21.48,online,10,24.05,1.62,2532,3,0,0,0
TXN102168,57.23,withdrawal,12,2.1,3.81,2093,0,0,0,0
TXN102169,176.41,online,11,9.5,1.14,1492,2,0,0,0
TXN102170,94.33,purchase,15,2.55,1.83,2877,2,0,0,0
TXN102171,47.35,withdrawal,19,3.93,4.43,2856,1,1,0,0
TXN102172,62.36,transfer,8,3.07,2.0,2970,2,0,0,0
TXN102173,89.91,purchase,14,11.43,2.17,2414,2,0,0,0
TXN102174,226.44,purchase,13,1.49,9.7,1577,2,0,0,0
TXN102175,41.76,online,12,4.47,0.85,2626,4,0,1,0
TXN102176,142.46,transfer,6,17.95,2.26,1964,4,0,0,0
TXN102177,89.91,transfer,19,12.05,3.48,2985,1,0,0,0
TXN102178,17.7,purchase,9,4.56,6.18,2384,1,0,0,0
TXN102179,58.71,purchase,6,5.19,5.57,177,2,0,0,0
TXN102180,179.95,transfer,17,0.01,3.7,2645,4,0,1,0
TXN102181,57.38,withdrawal,12,7.98,0.13,1405,6,0,0,0
TXN102182,102.21,purchase,9,16.5,8.1,1185,3,0,0,0
TXN102183,39.45,withdrawal,14,8.29,3.16,1508,1,0,0,0
TXN102184,152.19,transfer,12,2.14,0.18,2798,1,0,0,0
TXN102185,100.42,transfer,14,3.25,8.04,2499,2,0,0,0
TXN102186,128.12,withdrawal,11,4.89,1.74,3460,0,0,0,0
TXN102187,28.4,online,21,28.97,12.43,2080,2,0,1,0
TXN102188,91.51,online,14,9.61,0.91,2863,1,0,0,0
TXN102189,33.85,purchase,18,1.87,0.7,526,4,1,0,0
TXN102190,46.1,purchase,15,21.42,26.44,2408,1,0,0,0
TXN102191,184.35,purchase,17,14.63,0.21,2592,2,0,0,0
TXN102192,9.63,transfer,19,44.47,12.8,1228,4,0,0,0
TXN102193,121.12,online,12,0.52,14.61,3578,2,0,0,0
TXN102194,45.85,online,7,10.66,2.03,256,0,0,0,0
TXN102195,263.56,purchase,17,16.25,2.61,1817,3,0,0,0
TXN102196,22.5,withdrawal,17,10.57,1.28,677,3,1,0,0
TXN102197,154.39,purchase,9,20.85,3.07,2733,1,0,0,0
TXN102198,66.55,purchase,15,10.81,7.4,3649,2,0,0,0
TXN102199,142.3,online,12,9.62,5.42,3071,1,1,0,0
TXN102200,63.24,purchase,13,0.47,6.62,2859,0,0,0,0
TXN102201,22.77,transfer,17,2.94,2.12,2749,5,0,0,0
TXN102202,25.88,purchase,14,15.2,3.15,2845,3,0,0,0
TXN102203,120.07,transfer,9,5.96,1.92,162,1,0,0,0
TXN102204,51.86,withdrawal,21,19.03,0.12,1445,4,0,0,0
TXN102205,48.19,online,14,1.61,18.61,1955,3,0,0,0
TXN102206,93.05,purchase,13,11.04,2.43,2009,2,0,0,0
TXN102207,122.3,purchase,18,3.62,8.31,3096,1,0,1,0
TXN102208,49.0,purchase,14,3.63,4.75,986,3,0,0,0
TXN102209,92.24,purchase,13,5.82,13.94,1739,2,0,0,0
TXN102210,140.41,purchase,10,17.6,3.83,2509,0,0,0,0
TXN102211,43.48,purchase,23,12.51,2.34,376,1,0,0,0
TXN102212,46.51,online,15,1.98,7.51,561,5,0,0,0
TXN102213,76.1,purchase,13,8.24,7.62,2213,5,0,0,0
TXN102214,81.49,withdrawal,16,5.81,5.75,2136,4,0,0,0
TXN102215,109.14,withdrawal,10,1.67,3.38,2277,4,0,0,0
TXN102216,18.37,purchase,17,3.03,5.67,3089,3,0,0,0
TXN102217,10.66,purchase,16,1.21,7.59,1638,2,0,0,0
TXN102218,66.19,online,16,8.99,3.08,3231,2,1,0,0
TXN102219,40.86,withdrawal,11,5.43,3.15,1459,2,0,0,0
TXN102220,58.83,purchase,13,0.63,0.43,1446,3,0,0,0
TXN102221,59.79,purchase,14,6.68,0.6,1802,3,0,0,0
TXN102222,51.94,transfer,10,2.27,0.23,1709,2,0,0,0
TXN102223,21.2,withdrawal,15,0.24,1.85,2650,5,0,0,0
TXN102224,146.52,refund,15,2.53,0.37,1659,1,0,0,0
TXN102225,319.19,online,12,12.15,5.03,3553,3,1,0,0
TXN102226,80.92,transfer,17,10.07,2.4,2063,1,0,0,0
TXN102227,76.53,online,8,1.73,5.78,2979,2,0,0,0
TXN102228,45.37,purchase,8,8.31,2.27,2493,1,0,0,0
TXN102229,131.46,purchase,16,1.9,1.04,1262,0,0,0,0
TXN102230,70.92,purchase,19,1.35,1.93,3162,1,0,0,0
TXN102231,68.99,purchase,15,1.4,1.83,1423,4,0,0,0
TXN102232,102.03,purchase,12,9.38,10.21,2595,3,0,0,0
TXN102233,179.78,purchase,14,9.54,13.09,858,2,0,0,0
TXN102234,118.09,online,9,0.95,3.2,331,3,0,1,0
TXN102235,58.94,online,16,30.7,9.65,2280,2,0,0,0
TXN102236,75.76,online,10,7.65,1.28,3500,3,0,0,0
TXN102237,69.01,online,13,1.64,3.72,1553,0,0,0,0
TXN102238,20.84,purchase,15,0.65,5.73,2125,2,0,0,0
TXN102239,35.87,online,0,9.53,0.59,1320,3,0,0,0
TXN102240,31.18,purchase,8,10.09,12.67,1642,3,0,0,0
TXN102241,53.34,online,15,37.61,4.95,2536,3,0,0,0
TXN102242,38.46,withdrawal,13,4.46,1.38,402,4,0,0,0
TXN102243,89.35,transfer,14,7.13,3.04,1997,0,0,0,0
TXN102244,116.15,purchase,16,5.18,5.19,2409,3,0,0,0
TXN102245,62.18,purchase,14,1.71,9.88,174,1,1,0,0
TXN102246,81.68,online,17,5.56,7.62,307,4,1,0,0
TXN102247,107.52,purchase,19,1.67,2.06,1705,2,0,1,0
TXN102248,121.78,purchase,15,26.07,2.03,827,3,0,0,0
TXN102249,69.8,refund,8,19.52,11.0,3605,0,0,0,0
TXN102250,19.16,transfer,19,6.83,3.26,632,0,1,0,0
TXN102251,30.34,purchase,9,2.75,12.01,335,1,0,0,0
TXN102252,27.42,purchase,11,21.03,2.15,1232,1,0,0,0
TXN102253,42.02,purchase,9,1.49,0.62,251,2,0,0,0
TXN102254,128.29,online,15,11.01,6.86,2947,3,0,1,0
TXN102255,42.23,withdrawal,15,9.03,6.62,2515,1,0,0,0
TXN102256,32.06,purchase,14,1.51,1.36,2323,7,0,0,0
TXN102257,155.97,purchase,17,1.29,7.39,868,0,0,0,0
TXN102258,49.05,withdrawal,13,19.86,3.52,394,2,0,0,0
TXN102259,269.27,online,16,3.07,11.95,363,2,0,1,0
TXN102260,78.01,purchase,16,25.03,5.37,3536,6,0,0,0
TXN102261,268.23,refund,8,2.03,3.37,3004,2,0,0,0
TXN102262,71.39,purchase,15,2.38,2.89,3625,2,0,0,0
TXN102263,62.69,purchase,9,3.8,1.57,459,4,0,0,0
TXN102264,213.36,purchase,12,1.64,0.61,707,3,0,0,0
TXN102265,35.02,withdrawal,10,10.8,8.82,1253,1,0,0,0
TXN102266,98.03,online,12,24.57,4.45,2511,3,0,0,0
TXN102267,203.4,purchase,9,9.33,6.28,1129,0,0,0,0
TXN102268,40.53,purchase,11,21.01,1.97,692,2,0,0,0
TXN102269,33.66,purchase,16,0.67,6.38,319,1,0,0,0
TXN102270,75.46,purchase,17,0.4,0.1,3266,2,0,0,0
TXN102271,78.55,withdrawal,15,15.15,3.53,1671,3,0,0,0
TXN102272,137.02,online,7,0.8,7.55,552,4,0,0,0
TXN102273,77.61,purchase,9,0.39,5.6,1425,4,0,0,0
TXN102274,62.85,online,10,3.35,10.28,3388,5,0,0,0
TXN102275,40.65,withdrawal,12,20.29,3.0,2698,3,0,0,0
TXN102276,61.35,purchase,17,8.29,0.93,61,3,0,0,0
TXN102277,110.77,purchase,4,2.9,3.19,1930,4,0,0,0
TXN102278,66.62,withdrawal,18,0.35,12.02,536,1,0,1,0
TXN102279,17.58,online,15,0.15,3.68,248,0,0,0,0
TXN102280,61.84,online,21,1.64,1.71,154,1,1,0,0
TXN102281,6.58,online,19,8.86,1.4,409,2,0,0,0
TXN102282,216.12,purchase,18,11.78,10.81,1268,3,0,0,0
TXN102283,54.77,purchase,11,8.11,1.78,3288,4,0,0,0
TXN102284,185.92,purchase,11,18.98,9.05,459,2,0,0,0
TXN102285,33.1,purchase,8,7.06,5.41,1144,0,0,0,0
TXN102286,27.11,withdrawal,16,9.37,0.63,661,0,0,0,0
TXN102287,99.33,purchase,18,6.38,2.06,443,1,0,0,0
TXN102288,229.47,transfer,22,13.42,7.79,1696,9,0,0,0
TXN102289,90.02,refund,14,6.94,0.89,1577,4,0,0,0
TXN102290,72.21,purchase,14,16.72,1.91,1397,1,0,0,0
TXN102291,433.77,transfer,1,2295.29,410.34,110,9,1,1,1
TXN102292,122.88,refund,16,1.57,3.19,852,1,0,0,0
TXN102293,46.28,purchase,19,11.81,5.18,703,4,0,0,0
TXN102294,172.33,withdrawal,11,4.24,1.39,3469,0,0,0,0
TXN102295,139.95,purchase,12,9.37,1.12,3450,0,0,0,0
TXN102296,111.43,purchase,1,649.38,240.9,312,9,1,1,1
TXN102297,72.05,online,9,4.04,9.2,2142,1,0,0,0
TXN102298,61.77,online,9,1.71,5.54,410,2,0,0,0
TXN102299,128.31,purchase,13,2.07,2.93,1828,2,0,0,0
TXN102300,143.55,online,12,9.0,9.2,2653,2,0,0,0
TXN102301,75.31,online,7,1.49,1.32,317,3,0,0,0
TXN102302,166.98,online,14,2.17,2.68,2396,3,0,0,0
TXN102303,172.52,online,13,4.81,1.8,2369,1,0,0,0
TXN102304,256.83,purchase,9,4.59,0.13,199,1,0,0,0
TXN102305,66.16,online,4,0.93,5.95,3604,4,0,0,0
TXN102306,111.58,online,9,1.5,1.01,1428,2,0,0,0
TXN102307,41.12,online,7,2.15,0.09,1532,1,0,1,0
TXN102308,15.76,purchase,16,2.52,2.42,1642,1,0,0,0
TXN102309,154.82,purchase,8,48.43,2.62,1501,3,0,0,0
TXN102310,7.42,purchase,18,4.72,1.77,2280,2,0,0,0
TXN102311,60.18,withdrawal,12,24.14,0.41,3605,2,0,1,0
TXN102312,27.61,refund,6,8.82,1.67,1979,1,0,0,0
TXN102313,133.72,purchase,10,4.9,1.53,186,4,0,0,0
TXN102314,76.99,refund,11,2.78,3.23,2049,3,0,0,0
TXN102315,360.95,purchase,0,699.68,756.9,338,5,0,0,1
TXN102316,95.64,transfer,12,2.73,0.26,2193,2,0,0,0
TXN102317,134.63,transfer,13,3.13,8.73,2823,1,0,0,0
TXN102318,35.75,withdrawal,18,10.16,15.2,523,2,0,0,0
TXN102319,172.17,transfer,11,7.35,3.74,3332,2,0,0,0
TXN102320,15.52,transfer,12,1.36,4.4,121,2,0,1,0
TXN102321,93.2,purchase,13,1.49,15.24,2469,2,0,0,0
TXN102322,67.14,withdrawal,12,0.63,1.71,276,1,0,0,0
TXN102323,22.29,withdrawal,16,6.4,11.45,502,1,1,0,0
TXN102324,99.06,purchase,6,2.47,6.41,1500,2,0,0,0
TXN102325,38.08,transfer,13,8.0,0.5,3028,1,0,0,0
TXN102326,31.77,purchase,12,0.0,17.72,809,4,0,0,0
TXN102327,190.4,online,5,1.26,0.8,162,1,0,0,0
TXN102328,102.56,withdrawal,7,3.54,16.12,2604,2,0,1,0
TXN102329,16.24,withdrawal,11,4.01,1.12,1222,1,0,0,0
TXN102330,122.88,purchase,19,3.63,3.53,3615,6,0,0,0
TXN102331,38.65,online,11,3.31,1.07,2814,1,0,0,0
TXN102332,86.66,withdrawal,14,3.73,1.65,1272,3,0,0,0
TXN102333,16.04,online,14,10.44,1.56,2180,2,0,0,0
TXN102334,173.18,purchase,19,0.38,7.09,3647,5,0,0,0
TXN102335,426.09,transfer,3,128.37,377.6,13,7,0,1,1
TXN102336,54.4,withdrawal,8,9.19,9.44,2091,2,0,0,0
TXN102337,64.47,purchase,13,1.91,7.0,3403,1,0,0,0
TXN102338,528.21,transfer,22,251.34,59.58,374,6,1,1,1
TXN102339,173.35,purchase,22,4.94,3.62,815,4,0,0,0
TXN102340,180.93,purchase,11,11.02,2.25,880,1,0,0,0
TXN102341,66.01,online,8,12.35,2.5,1854,3,0,0,0
TXN102342,26.3,withdrawal,13,2.05,6.36,3356,3,0,0,0
TXN102343,186.97,transfer,8,14.81,8.89,3379,1,0,0,0
TXN102344,46.19,online,14,0.42,6.49,2812,0,0,0,0
TXN102345,11.86,purchase,21,13.59,0.33,291,0,0,0,0
TXN102346,48.42,online,9,8.98,13.58,1292,5,0,0,0
TXN102347,177.74,withdrawal,22,4.29,3.97,1891,0,0,0,0
TXN102348,241.85,purchase,17,3.58,2.48,3582,0,0,0,0
TXN102349,96.4,online,12,5.52,13.27,1408,0,1,0,0
TXN102350,51.34,purchase,15,0.11,23.13,2359,5,0,0,0
TXN102351,428.28,online,4,344.22,244.9,89,12,1,0,1
TXN102352,67.77,withdrawal,13,7.27,14.02,3274,1,0,0,0
TXN102353,137.81,purchase,17,0.73,1.56,2797,0,0,0,0
TXN102354,9.72,purchase,18,1.86,8.39,815,2,0,0,0
TXN102355,108.16,purchase,11,4.86,0.23,885,2,0,0,0
TXN102356,33.78,withdrawal,15,12.46,4.7,360,2,0,1,0
TXN102357,98.9,purchase,13,12.99,0.46,1486,2,0,0,0
TXN102358,13.18,purchase,10,2.87,13.16,65,4,0,0,0
TXN102359,178.28,online,14,0.33,7.89,990,0,0,0,0
TXN102360,175.78,transfer,9,21.56,7.17,3598,3,0,0,0
TXN102361,44.94,purchase,10,0.33,7.58,431,4,0,0,0
TXN102362,76.42,purchase,14,6.72,2.39,2987,2,0,0,0
TXN102363,85.87,purchase,12,6.93,2.4,151,1,0,0,0
TXN102364,114.87,purchase,9,2.53,11.57,3022,0,0,0,0
TXN102365,76.12,online,17,6.31,4.73,3391,3,0,0,0
TXN102366,31.73,online,12,7.94,7.06,689,1,0,1,0
TXN102367,133.25,online,12,0.17,11.31,2579,0,0,0,0
TXN102368,132.8,purchase,14,3.32,2.71,844,3,0,1,0
TXN102369,232.26,transfer,22,1.68,2.63,2498,2,0,0,0
TXN102370,69.38,purchase,16,2.95,0.39,1583,1,0,0,0
TXN102371,98.63,online,9,7.28,1.62,2383,3,0,0,0
TXN102372,23.63,withdrawal,11,1.36,0.76,2670,2,0,0,0
TXN102373,36.76,withdrawal,11,7.2,5.8,2639,2,0,0,0
TXN102374,67.78,online,15,3.4,3.28,807,2,0,0,0
TXN102375,71.89,purchase,11,14.64,4.39,2066,2,1,0,0
TXN102376,92.55,transfer,10,10.49,13.13,2772,4,1,1,0
TXN102377,105.86,purchase,16,13.94,2.91,3646,3,0,0,0
TXN102378,32.72,purchase,15,1.53,0.5,3070,2,0,1,0
TXN102379,57.22,online,17,6.66,6.62,1452,2,0,0,0
TXN102380,146.59,online,15,5.02,0.29,3054,1,0,0,0
TXN102381,51.98,online,10,1.76,2.82,3571,2,0,0,0
TXN102382,106.62,purchase,23,15.25,11.25,1340,0,0,0,0
TXN102383,212.14,withdrawal,17,18.28,0.24,3552,1,0,0,0
TXN102384,29.29,online,11,5.98,2.41,3518,1,0,0,0
TXN102385,74.3,purchase,21,2.74,6.63,140,4,0,0,0
TXN102386,105.34,withdrawal,17,5.31,5.12,1599,2,0,1,0
TXN102387,35.72,withdrawal,15,4.49,3.85,322,1,0,0,0
TXN102388,90.03,purchase,14,0.5,0.52,3330,5,0,0,0
TXN102389,15.89,transfer,14,6.62,2.99,3272,1,0,0,0
TXN102390,95.28,purchase,11,3.49,17.01,3300,1,0,0,0
TXN102391,21.22,purchase,7,9.34,15.81,2282,1,0,0,0
TXN102392,110.83,purchase,11,7.51,2.0,2901,3,0,0,0
TXN102393,79.05,withdrawal,18,3.55,7.55,402,1,0,1,0
TXN102394,57.48,withdrawal,21,26.91,0.19,2895,4,0,0,0
TXN102395,86.02,purchase,18,11.86,2.33,1452,6,0,0,0
TXN102396,210.55,purchase,13,1.82,13.49,2240,1,0,1,0
TXN102397,48.77,withdrawal,15,0.24,1.91,414,4,0,0,0
TXN102398,42.6,online,16,5.68,9.0,3053,3,1,0,0
TXN102399,15.16,purchase,8,1.3,8.82,1702,4,0,0,0
TXN102400,305.84,online,9,10.41,0.65,2168,3,0,0,0
TXN102401,57.52,purchase,13,0.08,2.89,2135,2,0,0,0
TXN102402,180.49,withdrawal,13,9.56,7.44,1704,2,0,0,0
TXN102403,167.29,transfer,12,16.92,5.28,693,3,0,0,0
TXN102404,99.39,withdrawal,7,15.82,1.8,3189,1,0,0,0
TXN102405,51.7,transfer,14,8.94,3.81,921,3,0,0,0
TXN102406,204.01,purchase,14,11.77,3.51,3562,3,0,0,0
TXN102407,48.19,withdrawal,14,18.52,0.26,3256,2,0,0,0
TXN102408,613.17,purchase,5,655.1,158.47,394,13,0,0,1
TXN102409,254.68,transfer,12,6.27,11.13,2378,5,0,1,0
TXN102410,38.2,withdrawal,10,2.09,18.12,373,5,0,0,0
TXN102411,186.76,purchase,14,0.59,3.31,1784,0,1,1,0
TXN102412,76.48,withdrawal,18,0.86,4.25,1746,2,0,0,0
TXN102413,55.63,withdrawal,17,2.54,0.0,2460,0,0,0,0
